id,label,label_str,source,category,duplicate_group,heldout_category,split
article_2728,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3117,Sức khỏe & Đời sống,train
article_2732,1,Clickbait,Báo Mới,Other,3118,Sức khỏe & Đời sống,train
article_2737,1,Clickbait,Báo Mới,Other,3119,Sức khỏe & Đời sống,train
article_2751,1,Clickbait,Báo Mới,Other,3120,Sức khỏe & Đời sống,train
article_2753,1,Clickbait,Báo Mới,Other,3121,Sức khỏe & Đời sống,train
article_2756,1,Clickbait,VnExpress,Other,3122,Sức khỏe & Đời sống,train
article_2758,1,Clickbait,VnExpress,Other,3123,Sức khỏe & Đời sống,train
article_2763,1,Clickbait,VnExpress,Other,3124,Sức khỏe & Đời sống,train
article_2764,1,Clickbait,VnExpress,Other,3125,Sức khỏe & Đời sống,train
article_2766,0,Non-clickbait,VnExpress,Other,3126,Sức khỏe & Đời sống,train
article_2769,1,Clickbait,VnExpress,Other,3127,Sức khỏe & Đời sống,train
article_2773,1,Clickbait,VnExpress,Other,3128,Sức khỏe & Đời sống,train
article_2778,1,Clickbait,VnExpress,Other,3129,Sức khỏe & Đời sống,train
article_2779,1,Clickbait,VnExpress,Other,3130,Sức khỏe & Đời sống,train
article_2782,1,Clickbait,VnExpress,Other,3131,Sức khỏe & Đời sống,train
article_2783,1,Clickbait,VnExpress,Other,3132,Sức khỏe & Đời sống,train
article_2786,1,Clickbait,VnExpress,Other,3133,Sức khỏe & Đời sống,train
article_2787,1,Clickbait,VnExpress,Other,3134,Sức khỏe & Đời sống,train
article_2789,1,Clickbait,VnExpress,Other,3135,Sức khỏe & Đời sống,train
article_2792,1,Clickbait,VnExpress,Other,3136,Sức khỏe & Đời sống,train
article_2793,1,Clickbait,VnExpress,Other,3137,Sức khỏe & Đời sống,train
article_2794,1,Clickbait,VnExpress,Other,3138,Sức khỏe & Đời sống,train
article_2797,1,Clickbait,VnExpress,Other,3139,Sức khỏe & Đời sống,train
article_2799,1,Clickbait,VnExpress,Other,3140,Sức khỏe & Đời sống,train
article_2800,1,Clickbait,VnExpress,Other,3141,Sức khỏe & Đời sống,train
article_2801,1,Clickbait,VnExpress,Other,3142,Sức khỏe & Đời sống,train
article_2804,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,3143,Sức khỏe & Đời sống,train
article_2805,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,3144,Sức khỏe & Đời sống,train
article_2815,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,3145,Sức khỏe & Đời sống,train
article_2821,1,Clickbait,Tuổi Trẻ,Giáo dục & Học đường,3146,Sức khỏe & Đời sống,train
article_2824,1,Clickbait,Thanh Niên,Other,3147,Sức khỏe & Đời sống,train
article_2827,1,Clickbait,Thanh Niên,Other,3148,Sức khỏe & Đời sống,train
article_2829,1,Clickbait,Thanh Niên,Other,3149,Sức khỏe & Đời sống,train
article_2831,1,Clickbait,Thanh Niên,Thể thao,3150,Sức khỏe & Đời sống,train
article_2840,1,Clickbait,Thanh Niên,Other,3151,Sức khỏe & Đời sống,train
article_2843,1,Clickbait,Thanh Niên,Other,3152,Sức khỏe & Đời sống,train
article_2845,1,Clickbait,Thanh Niên,Other,3153,Sức khỏe & Đời sống,train
article_2846,1,Clickbait,Thanh Niên,Other,3154,Sức khỏe & Đời sống,train
article_2848,1,Clickbait,Thanh Niên,Other,3155,Sức khỏe & Đời sống,train
article_2854,1,Clickbait,Thanh Niên,Other,3156,Sức khỏe & Đời sống,train
article_2856,1,Clickbait,Thanh Niên,Other,3157,Sức khỏe & Đời sống,train
article_2861,1,Clickbait,Thanh Niên,Other,3158,Sức khỏe & Đời sống,train
article_2864,1,Clickbait,Thanh Niên,Other,3159,Sức khỏe & Đời sống,train
article_2869,1,Clickbait,Thanh Niên,Other,3160,Sức khỏe & Đời sống,train
article_2870,1,Clickbait,Thanh Niên,Chính trị & An ninh,3161,Sức khỏe & Đời sống,train
article_2876,1,Clickbait,Thanh Niên,Other,3162,Sức khỏe & Đời sống,train
article_2886,1,Clickbait,VietNamNet,Xe & Vận tải,3163,Sức khỏe & Đời sống,train
article_2887,1,Clickbait,VietNamNet,Xe & Vận tải,3164,Sức khỏe & Đời sống,train
article_2889,1,Clickbait,VietNamNet,Xe & Vận tải,3165,Sức khỏe & Đời sống,train
article_2895,1,Clickbait,VietNamNet,Xe & Vận tải,3166,Sức khỏe & Đời sống,train
article_2896,1,Clickbait,VietNamNet,Xe & Vận tải,3167,Sức khỏe & Đời sống,train
article_2897,1,Clickbait,VietNamNet,Xe & Vận tải,3168,Sức khỏe & Đời sống,train
article_2899,1,Clickbait,VietNamNet,Xe & Vận tải,3169,Sức khỏe & Đời sống,train
article_2902,1,Clickbait,VietNamNet,Xe & Vận tải,3170,Sức khỏe & Đời sống,train
article_2904,1,Clickbait,VietNamNet,Xe & Vận tải,3171,Sức khỏe & Đời sống,train
article_2906,1,Clickbait,VietNamNet,Xe & Vận tải,3172,Sức khỏe & Đời sống,train
article_2910,1,Clickbait,VietNamNet,Xe & Vận tải,3173,Sức khỏe & Đời sống,train
article_2913,1,Clickbait,VietNamNet,Xe & Vận tải,3174,Sức khỏe & Đời sống,train
article_2917,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3175,Sức khỏe & Đời sống,train
article_2920,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,3176,Sức khỏe & Đời sống,train
article_2925,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3177,Sức khỏe & Đời sống,train
article_2926,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,3178,Sức khỏe & Đời sống,train
article_2928,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3179,Sức khỏe & Đời sống,train
article_2929,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3180,Sức khỏe & Đời sống,train
article_2930,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3181,Sức khỏe & Đời sống,train
article_2931,0,Non-clickbait,SaoStar,Du lịch & Ẩm thực,3182,Sức khỏe & Đời sống,train
article_2937,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3183,Sức khỏe & Đời sống,train
article_2938,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3184,Sức khỏe & Đời sống,train
article_2944,1,Clickbait,SaoStar,Du lịch & Ẩm thực,3185,Sức khỏe & Đời sống,train
article_2946,1,Clickbait,24h,Other,3186,Sức khỏe & Đời sống,train
article_2947,1,Clickbait,24h,Other,3187,Sức khỏe & Đời sống,train
article_2951,1,Clickbait,24h,Other,3188,Sức khỏe & Đời sống,train
article_2952,1,Clickbait,24h,Other,3189,Sức khỏe & Đời sống,train
article_2954,1,Clickbait,24h,Other,3190,Sức khỏe & Đời sống,train
article_2957,1,Clickbait,24h,Other,3191,Sức khỏe & Đời sống,train
article_2960,1,Clickbait,24h,Other,3192,Sức khỏe & Đời sống,train
article_2962,1,Clickbait,24h,Other,3193,Sức khỏe & Đời sống,train
article_2963,1,Clickbait,24h,Other,3194,Sức khỏe & Đời sống,train
article_2964,1,Clickbait,24h,Other,3195,Sức khỏe & Đời sống,train
article_2965,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3196,Sức khỏe & Đời sống,train
article_2968,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3197,Sức khỏe & Đời sống,train
article_2970,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3198,Sức khỏe & Đời sống,train
article_2972,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3199,Sức khỏe & Đời sống,train
article_2973,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3200,Sức khỏe & Đời sống,train
article_2975,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3201,Sức khỏe & Đời sống,train
article_2976,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3202,Sức khỏe & Đời sống,train
article_2977,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3203,Sức khỏe & Đời sống,train
article_2978,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3204,Sức khỏe & Đời sống,train
article_2980,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3205,Sức khỏe & Đời sống,train
article_2983,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3206,Sức khỏe & Đời sống,train
article_2990,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3207,Sức khỏe & Đời sống,train
article_2992,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3208,Sức khỏe & Đời sống,train
article_2994,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3209,Sức khỏe & Đời sống,train
article_2997,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3210,Sức khỏe & Đời sống,train
article_2998,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3211,Sức khỏe & Đời sống,train
article_2999,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3212,Sức khỏe & Đời sống,train
article_3002,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3213,Sức khỏe & Đời sống,train
article_3004,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3214,Sức khỏe & Đời sống,train
article_3008,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3215,Sức khỏe & Đời sống,train
article_3010,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3216,Sức khỏe & Đời sống,train
article_3012,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3217,Sức khỏe & Đời sống,train
article_3013,1,Clickbait,Báo Mới,Công nghệ & Khoa học,3218,Sức khỏe & Đời sống,train
article_3030,1,Clickbait,VnExpress,Other,3219,Sức khỏe & Đời sống,train
article_3031,0,Non-clickbait,VnExpress,Other,3220,Sức khỏe & Đời sống,train
article_3040,1,Clickbait,VnExpress,Other,3221,Sức khỏe & Đời sống,train
article_3051,0,Non-clickbait,VnExpress,Other,3222,Sức khỏe & Đời sống,train
article_3053,1,Clickbait,VnExpress,Other,3223,Sức khỏe & Đời sống,train
article_3057,1,Clickbait,VnExpress,Other,3224,Sức khỏe & Đời sống,train
article_3058,1,Clickbait,VnExpress,Other,3225,Sức khỏe & Đời sống,train
article_3064,1,Clickbait,VnExpress,Other,3226,Sức khỏe & Đời sống,train
article_3065,1,Clickbait,VnExpress,Other,3227,Sức khỏe & Đời sống,train
article_3073,1,Clickbait,Tuổi Trẻ,Other,3228,Sức khỏe & Đời sống,train
article_3078,1,Clickbait,Tuổi Trẻ,Other,3229,Sức khỏe & Đời sống,train
article_3084,1,Clickbait,Tuổi Trẻ,Other,3230,Sức khỏe & Đời sống,train
article_3086,1,Clickbait,Tuổi Trẻ,Other,3231,Sức khỏe & Đời sống,train
article_3091,1,Clickbait,Thanh Niên,Other,3232,Sức khỏe & Đời sống,train
article_3095,1,Clickbait,Thanh Niên,Other,3233,Sức khỏe & Đời sống,train
article_3101,1,Clickbait,Thanh Niên,Other,3234,Sức khỏe & Đời sống,train
article_3107,1,Clickbait,Thanh Niên,Other,3235,Sức khỏe & Đời sống,train
article_3111,1,Clickbait,Thanh Niên,Other,3236,Sức khỏe & Đời sống,train
article_3116,1,Clickbait,Thanh Niên,Other,3237,Sức khỏe & Đời sống,train
article_3117,1,Clickbait,Thanh Niên,Other,3238,Sức khỏe & Đời sống,train
article_3118,1,Clickbait,Thanh Niên,Other,3239,Sức khỏe & Đời sống,train
article_3123,1,Clickbait,Thanh Niên,Other,3240,Sức khỏe & Đời sống,train
article_3128,1,Clickbait,VietNamNet,Other,3241,Sức khỏe & Đời sống,train
article_3129,1,Clickbait,VietNamNet,Other,3242,Sức khỏe & Đời sống,train
article_3130,1,Clickbait,VietNamNet,Other,3243,Sức khỏe & Đời sống,train
article_3131,1,Clickbait,VietNamNet,Other,3244,Sức khỏe & Đời sống,train
article_3134,1,Clickbait,VietNamNet,Other,3245,Sức khỏe & Đời sống,train
article_3136,1,Clickbait,VietNamNet,Other,3246,Sức khỏe & Đời sống,train
article_3137,1,Clickbait,VietNamNet,Other,3247,Sức khỏe & Đời sống,train
article_3144,1,Clickbait,VietNamNet,Other,3248,Sức khỏe & Đời sống,train
article_3145,1,Clickbait,VietNamNet,Other,3249,Sức khỏe & Đời sống,train
article_3146,1,Clickbait,VietNamNet,Other,3250,Sức khỏe & Đời sống,train
article_3156,1,Clickbait,VietNamNet,Other,3251,Sức khỏe & Đời sống,train
article_3157,1,Clickbait,VietNamNet,Other,3252,Sức khỏe & Đời sống,train
article_3159,1,Clickbait,24h,Giải trí & Showbiz,3253,Sức khỏe & Đời sống,train
article_3160,1,Clickbait,24h,Giải trí & Showbiz,3254,Sức khỏe & Đời sống,train
article_3161,1,Clickbait,24h,Giải trí & Showbiz,3255,Sức khỏe & Đời sống,train
article_3164,1,Clickbait,24h,Giải trí & Showbiz,3256,Sức khỏe & Đời sống,train
article_3166,1,Clickbait,24h,Giải trí & Showbiz,3257,Sức khỏe & Đời sống,train
article_3168,1,Clickbait,24h,Giải trí & Showbiz,2622,Sức khỏe & Đời sống,train
article_3169,1,Clickbait,24h,Giải trí & Showbiz,3258,Sức khỏe & Đời sống,train
article_3170,1,Clickbait,24h,Giải trí & Showbiz,3259,Sức khỏe & Đời sống,train
article_3171,1,Clickbait,24h,Giải trí & Showbiz,3260,Sức khỏe & Đời sống,train
article_3172,1,Clickbait,24h,Giải trí & Showbiz,3261,Sức khỏe & Đời sống,train
article_3175,1,Clickbait,24h,Giải trí & Showbiz,3262,Sức khỏe & Đời sống,train
article_3179,1,Clickbait,24h,Giải trí & Showbiz,3263,Sức khỏe & Đời sống,train
article_3180,1,Clickbait,24h,Giải trí & Showbiz,3264,Sức khỏe & Đời sống,train
article_3183,1,Clickbait,24h,Giải trí & Showbiz,3265,Sức khỏe & Đời sống,train
article_3190,0,Non-clickbait,24h,Giải trí & Showbiz,3266,Sức khỏe & Đời sống,train
article_3194,1,Clickbait,24h,Giải trí & Showbiz,3267,Sức khỏe & Đời sống,train
article_3202,1,Clickbait,24h,Giải trí & Showbiz,3268,Sức khỏe & Đời sống,train
article_3203,1,Clickbait,24h,Giải trí & Showbiz,3269,Sức khỏe & Đời sống,train
article_3205,1,Clickbait,24h,Giải trí & Showbiz,3270,Sức khỏe & Đời sống,train
article_3207,1,Clickbait,24h,Other,3271,Sức khỏe & Đời sống,train
article_3209,1,Clickbait,24h,Giải trí & Showbiz,3272,Sức khỏe & Đời sống,train
article_3212,1,Clickbait,24h,Giải trí & Showbiz,3273,Sức khỏe & Đời sống,train
article_3214,1,Clickbait,24h,Giải trí & Showbiz,3274,Sức khỏe & Đời sống,train
article_3217,1,Clickbait,24h,Giải trí & Showbiz,3275,Sức khỏe & Đời sống,train
article_3218,1,Clickbait,24h,Giải trí & Showbiz,3276,Sức khỏe & Đời sống,train
article_3221,1,Clickbait,24h,Giải trí & Showbiz,3277,Sức khỏe & Đời sống,train
article_3223,1,Clickbait,24h,Giải trí & Showbiz,3278,Sức khỏe & Đời sống,train
article_3224,1,Clickbait,24h,Giải trí & Showbiz,3279,Sức khỏe & Đời sống,train
article_3225,1,Clickbait,24h,Giải trí & Showbiz,3280,Sức khỏe & Đời sống,train
article_3227,1,Clickbait,24h,Giải trí & Showbiz,3281,Sức khỏe & Đời sống,train
article_3228,1,Clickbait,24h,Giải trí & Showbiz,3282,Sức khỏe & Đời sống,train
article_3229,1,Clickbait,24h,Giải trí & Showbiz,3283,Sức khỏe & Đời sống,train
article_3231,1,Clickbait,24h,Giải trí & Showbiz,3284,Sức khỏe & Đời sống,train
article_3232,1,Clickbait,24h,Giải trí & Showbiz,3285,Sức khỏe & Đời sống,train
article_3233,1,Clickbait,24h,Giải trí & Showbiz,3286,Sức khỏe & Đời sống,train
article_3234,1,Clickbait,Báo Mới,Other,3287,Sức khỏe & Đời sống,train
article_3241,1,Clickbait,Báo Mới,Other,3288,Sức khỏe & Đời sống,train
article_3251,1,Clickbait,Báo Mới,Other,3289,Sức khỏe & Đời sống,train
article_3256,1,Clickbait,Báo Mới,Other,3290,Sức khỏe & Đời sống,train
article_3257,1,Clickbait,Báo Mới,Other,3291,Sức khỏe & Đời sống,train
article_3259,1,Clickbait,Báo Mới,Other,3292,Sức khỏe & Đời sống,train
article_3260,1,Clickbait,Báo Mới,Other,3293,Sức khỏe & Đời sống,train
article_3261,1,Clickbait,Báo Mới,Other,3294,Sức khỏe & Đời sống,train
article_3282,1,Clickbait,VnExpress,Other,3295,Sức khỏe & Đời sống,train
article_3288,1,Clickbait,VnExpress,Other,3296,Sức khỏe & Đời sống,train
article_3302,1,Clickbait,VnExpress,Other,3297,Sức khỏe & Đời sống,train
article_3304,1,Clickbait,VnExpress,Other,3298,Sức khỏe & Đời sống,train
article_3311,1,Clickbait,VnExpress,Other,3299,Sức khỏe & Đời sống,train
article_3313,1,Clickbait,VnExpress,Other,3300,Sức khỏe & Đời sống,train
article_3323,1,Clickbait,VnExpress,Other,3301,Sức khỏe & Đời sống,train
article_3326,1,Clickbait,VnExpress,Other,3302,Sức khỏe & Đời sống,train
article_3333,1,Clickbait,VnExpress,Other,3303,Sức khỏe & Đời sống,train
article_3340,1,Clickbait,VnExpress,Other,3304,Sức khỏe & Đời sống,train
article_3341,1,Clickbait,VnExpress,Other,3305,Sức khỏe & Đời sống,train
article_3347,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3306,Sức khỏe & Đời sống,test
article_3348,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,3307,Sức khỏe & Đời sống,train
article_3351,1,Clickbait,Tuổi Trẻ,Other,3308,Sức khỏe & Đời sống,train
article_3356,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3309,Sức khỏe & Đời sống,test
article_3361,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3310,Sức khỏe & Đời sống,test
article_3362,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,3311,Sức khỏe & Đời sống,test
article_3367,1,Clickbait,Thanh Niên,Other,3312,Sức khỏe & Đời sống,train
article_3369,1,Clickbait,Thanh Niên,Other,3313,Sức khỏe & Đời sống,train
article_3370,0,Non-clickbait,Thanh Niên,Other,3314,Sức khỏe & Đời sống,train
article_3372,1,Clickbait,Thanh Niên,Other,3315,Sức khỏe & Đời sống,train
article_3375,1,Clickbait,Thanh Niên,Other,3316,Sức khỏe & Đời sống,train
article_3378,1,Clickbait,Thanh Niên,Other,3317,Sức khỏe & Đời sống,train
article_3384,1,Clickbait,Thanh Niên,Other,3318,Sức khỏe & Đời sống,train
article_3392,1,Clickbait,Thanh Niên,Other,3319,Sức khỏe & Đời sống,train
article_3393,1,Clickbait,Thanh Niên,Other,3320,Sức khỏe & Đời sống,train
article_3397,1,Clickbait,Thanh Niên,Other,3321,Sức khỏe & Đời sống,train
article_3400,1,Clickbait,Thanh Niên,Other,3322,Sức khỏe & Đời sống,train
article_3402,1,Clickbait,Thanh Niên,Other,3323,Sức khỏe & Đời sống,train
article_3406,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3324,Sức khỏe & Đời sống,train
article_3407,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3325,Sức khỏe & Đời sống,train
article_3408,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3326,Sức khỏe & Đời sống,train
article_3410,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3327,Sức khỏe & Đời sống,train
article_3411,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3328,Sức khỏe & Đời sống,train
article_3412,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3329,Sức khỏe & Đời sống,train
article_3414,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3330,Sức khỏe & Đời sống,train
article_3416,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3331,Sức khỏe & Đời sống,train
article_3421,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3332,Sức khỏe & Đời sống,train
article_3426,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3333,Sức khỏe & Đời sống,train
article_3431,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,3334,Sức khỏe & Đời sống,train
article_3437,1,Clickbait,24h,Xe & Vận tải,3335,Sức khỏe & Đời sống,train
article_3438,1,Clickbait,24h,Xe & Vận tải,3336,Sức khỏe & Đời sống,train
article_3446,1,Clickbait,24h,Other,3337,Sức khỏe & Đời sống,train
article_3452,1,Clickbait,24h,Xe & Vận tải,3338,Sức khỏe & Đời sống,train
article_3454,1,Clickbait,24h,Xe & Vận tải,3339,Sức khỏe & Đời sống,train
article_3458,1,Clickbait,24h,Xe & Vận tải,3340,Sức khỏe & Đời sống,train
article_3460,1,Clickbait,24h,Xe & Vận tải,3341,Sức khỏe & Đời sống,train
article_3461,1,Clickbait,24h,Xe & Vận tải,3342,Sức khỏe & Đời sống,train
article_3471,1,Clickbait,Báo Mới,Xe & Vận tải,3343,Sức khỏe & Đời sống,train
article_3479,1,Clickbait,Báo Mới,Xe & Vận tải,3344,Sức khỏe & Đời sống,train
article_3509,1,Clickbait,Báo Mới,Xe & Vận tải,3345,Sức khỏe & Đời sống,train
article_3512,0,Non-clickbait,Báo Mới,Xe & Vận tải,3346,Sức khỏe & Đời sống,train
article_3515,1,Clickbait,Tuổi Trẻ,Other,3347,Sức khỏe & Đời sống,train
article_3521,1,Clickbait,Tuổi Trẻ,Chính trị & An ninh,3348,Sức khỏe & Đời sống,train
article_3526,1,Clickbait,Tuổi Trẻ,Other,3349,Sức khỏe & Đời sống,train
article_3563,1,Clickbait,24h,Xe & Vận tải,3350,Sức khỏe & Đời sống,train
article_3566,1,Clickbait,24h,Xe & Vận tải,3351,Sức khỏe & Đời sống,train
article_3567,1,Clickbait,24h,Xe & Vận tải,3352,Sức khỏe & Đời sống,train
article_3577,1,Clickbait,24h,Xe & Vận tải,3353,Sức khỏe & Đời sống,train
article_3578,0,Non-clickbait,24h,Xe & Vận tải,3354,Sức khỏe & Đời sống,train
article_3584,1,Clickbait,24h,Xe & Vận tải,3355,Sức khỏe & Đời sống,train
article_3595,1,Clickbait,Báo Mới,Other,3356,Sức khỏe & Đời sống,train
article_3617,1,Clickbait,Báo Mới,Other,3357,Sức khỏe & Đời sống,train
article_3623,0,Non-clickbait,Báo Mới,Other,3358,Sức khỏe & Đời sống,train
article_3628,1,Clickbait,Báo Mới,Other,3359,Sức khỏe & Đời sống,train
article_3640,1,Clickbait,Báo Mới,Other,3360,Sức khỏe & Đời sống,train
article_3648,1,Clickbait,24h,Giải trí & Showbiz,3361,Sức khỏe & Đời sống,train
article_3649,1,Clickbait,24h,Giải trí & Showbiz,3362,Sức khỏe & Đời sống,train
article_3654,1,Clickbait,24h,Giải trí & Showbiz,3363,Sức khỏe & Đời sống,train
article_3656,1,Clickbait,24h,Giải trí & Showbiz,3364,Sức khỏe & Đời sống,train
article_3658,1,Clickbait,24h,Giải trí & Showbiz,3365,Sức khỏe & Đời sống,train
article_3682,1,Clickbait,24h,Giải trí & Showbiz,3366,Sức khỏe & Đời sống,train
article_3691,1,Clickbait,24h,Sức khỏe & Đời sống,3367,Sức khỏe & Đời sống,test
article_3692,1,Clickbait,24h,Sức khỏe & Đời sống,3368,Sức khỏe & Đời sống,test
article_3693,1,Clickbait,24h,Sức khỏe & Đời sống,3369,Sức khỏe & Đời sống,test
article_3694,1,Clickbait,24h,Sức khỏe & Đời sống,3370,Sức khỏe & Đời sống,test
article_3696,1,Clickbait,24h,Sức khỏe & Đời sống,3371,Sức khỏe & Đời sống,test
article_3697,1,Clickbait,24h,Sức khỏe & Đời sống,3372,Sức khỏe & Đời sống,test
article_3698,1,Clickbait,24h,Sức khỏe & Đời sống,3373,Sức khỏe & Đời sống,test
article_3699,1,Clickbait,24h,Sức khỏe & Đời sống,3374,Sức khỏe & Đời sống,test
article_3700,1,Clickbait,24h,Sức khỏe & Đời sống,3375,Sức khỏe & Đời sống,test
article_3701,1,Clickbait,24h,Sức khỏe & Đời sống,3376,Sức khỏe & Đời sống,test
article_3702,1,Clickbait,24h,Sức khỏe & Đời sống,3377,Sức khỏe & Đời sống,test
article_3703,1,Clickbait,24h,Sức khỏe & Đời sống,3378,Sức khỏe & Đời sống,test
article_3704,1,Clickbait,24h,Sức khỏe & Đời sống,3379,Sức khỏe & Đời sống,test
article_3706,1,Clickbait,24h,Sức khỏe & Đời sống,3380,Sức khỏe & Đời sống,test
article_3707,1,Clickbait,24h,Sức khỏe & Đời sống,3381,Sức khỏe & Đời sống,test
article_3709,1,Clickbait,24h,Sức khỏe & Đời sống,3382,Sức khỏe & Đời sống,test
article_3710,1,Clickbait,24h,Sức khỏe & Đời sống,3383,Sức khỏe & Đời sống,test
article_3711,1,Clickbait,24h,Sức khỏe & Đời sống,3384,Sức khỏe & Đời sống,test
article_3712,1,Clickbait,24h,Sức khỏe & Đời sống,3385,Sức khỏe & Đời sống,test
article_3718,1,Clickbait,24h,Sức khỏe & Đời sống,3386,Sức khỏe & Đời sống,test
article_3719,1,Clickbait,24h,Sức khỏe & Đời sống,3387,Sức khỏe & Đời sống,test
article_3720,1,Clickbait,24h,Sức khỏe & Đời sống,3388,Sức khỏe & Đời sống,test
article_3726,1,Clickbait,24h,Du lịch & Ẩm thực,3389,Sức khỏe & Đời sống,train
article_3735,1,Clickbait,24h,Du lịch & Ẩm thực,3390,Sức khỏe & Đời sống,train
article_3736,1,Clickbait,24h,Du lịch & Ẩm thực,3391,Sức khỏe & Đời sống,train
article_3744,1,Clickbait,24h,Du lịch & Ẩm thực,3392,Sức khỏe & Đời sống,train
article_3747,1,Clickbait,24h,Du lịch & Ẩm thực,3393,Sức khỏe & Đời sống,train
article_3748,1,Clickbait,24h,Du lịch & Ẩm thực,3394,Sức khỏe & Đời sống,train
article_3749,1,Clickbait,24h,Du lịch & Ẩm thực,3395,Sức khỏe & Đời sống,train
article_3750,1,Clickbait,24h,Du lịch & Ẩm thực,3396,Sức khỏe & Đời sống,train
article_3751,1,Clickbait,24h,Du lịch & Ẩm thực,3397,Sức khỏe & Đời sống,train
article_3753,1,Clickbait,24h,Du lịch & Ẩm thực,3398,Sức khỏe & Đời sống,train
article_3755,1,Clickbait,24h,Du lịch & Ẩm thực,3399,Sức khỏe & Đời sống,train
article_3756,1,Clickbait,24h,Du lịch & Ẩm thực,3400,Sức khỏe & Đời sống,train
article_3759,1,Clickbait,24h,Du lịch & Ẩm thực,3401,Sức khỏe & Đời sống,train
article_3763,1,Clickbait,24h,Du lịch & Ẩm thực,3402,Sức khỏe & Đời sống,train
article_3766,0,Non-clickbait,24h,Du lịch & Ẩm thực,3403,Sức khỏe & Đời sống,train
article_3771,1,Clickbait,24h,Du lịch & Ẩm thực,3404,Sức khỏe & Đời sống,train
article_3772,1,Clickbait,24h,Du lịch & Ẩm thực,3405,Sức khỏe & Đời sống,train
article_3775,1,Clickbait,24h,Du lịch & Ẩm thực,3406,Sức khỏe & Đời sống,train
article_3779,1,Clickbait,24h,Du lịch & Ẩm thực,3407,Sức khỏe & Đời sống,train
article_3793,1,Clickbait,24h,Giáo dục & Học đường,3408,Sức khỏe & Đời sống,train
article_3794,1,Clickbait,24h,Giáo dục & Học đường,3409,Sức khỏe & Đời sống,train
article_3795,0,Non-clickbait,24h,Giáo dục & Học đường,3410,Sức khỏe & Đời sống,train
article_0001,0,Non-clickbait,VnExpress,Tin tức tổng hợp,0,Thể thao,train
article_0002,0,Non-clickbait,VnExpress,Tin tức tổng hợp,1,Thể thao,train
article_0004,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2,Thể thao,train
article_0006,0,Non-clickbait,VnExpress,Tin tức tổng hợp,3,Thể thao,train
article_0010,0,Non-clickbait,VnExpress,Tin tức tổng hợp,4,Thể thao,train
article_0011,0,Non-clickbait,VnExpress,Tin tức tổng hợp,5,Thể thao,train
article_0012,0,Non-clickbait,VnExpress,Tin tức tổng hợp,6,Thể thao,train
