id,split,label,label_str,source,category,publish_dt,duplicate_group
article_3064,train,1,Clickbait,VnExpress,Other,2025-06-18 01:47:00.000,3226
article_3065,train,1,Clickbait,VnExpress,Other,2025-06-17 21:00:00.000,3227
article_3066,train,0,Non-clickbait,VnExpress,Other,2025-06-18 05:32:00.000,2071
article_3067,train,0,Non-clickbait,VnExpress,Other,2025-06-18 04:26:00.000,2072
article_3069,train,0,Non-clickbait,VnExpress,Other,2025-06-18 03:22:00.000,2073
article_3070,train,0,Non-clickbait,VnExpress,Other,2025-06-17 23:00:00.000,2074
article_3071,train,0,Non-clickbait,VnExpress,Other,2025-06-17 22:00:00.000,2075
article_3073,train,1,Clickbait,Tuổi Trẻ,Other,2025-06-23 05:38:00.000,3228
article_3074,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 07:00:43.000,2077
article_3075,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 03:29:50.000,2078
article_3076,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 02:30:58.000,2079
article_3077,train,0,Non-clickbait,Tuổi Trẻ,Tin tức tổng hợp,2025-06-22 11:37:25.000,2080
article_3079,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-14 05:46:55.000,2081
article_3080,train,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-13 15:23:33.000,2082
article_3081,train,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-13 10:46:15.000,2083
article_3082,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-12 01:00:00.000,2084
article_3083,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-20 01:00:00.000,2085
article_3084,train,1,Clickbait,Tuổi Trẻ,Other,2025-06-13 01:00:00.000,3230
article_3086,train,1,Clickbait,Tuổi Trẻ,Other,2025-06-21 01:09:40.000,3231
article_3087,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-20 08:52:20.000,2087
article_3088,train,0,Non-clickbait,Tuổi Trẻ,Xe & Vận tải,2025-06-13 10:00:00.000,2088
article_3093,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:23:00.000,2090
article_3095,train,1,Clickbait,Thanh Niên,Other,2025-06-23 08:16:00.000,3233
article_3096,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:14:00.000,2092
article_3097,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 07:21:00.000,2093
article_3098,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 07:20:00.000,2094
article_3099,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 02:00:00.000,2095
article_3101,train,1,Clickbait,Thanh Niên,Other,2025-06-20 02:07:00.000,3234
article_3102,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 10:39:00.000,2097
article_3104,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 04:00:00.000,2099
article_3106,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 02:37:00.000,2101
article_3107,train,1,Clickbait,Thanh Niên,Other,2025-06-23 01:41:00.000,3235
article_3109,train,1,Clickbait,Thanh Niên,Other,2025-06-22 12:23:00.000,2103
article_3110,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 02:58:00.000,2104
article_3111,train,1,Clickbait,Thanh Niên,Other,2025-06-22 02:53:00.000,3236
article_3112,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 02:32:00.000,2105
article_3113,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 01:27:00.000,2106
article_3115,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 08:59:00.000,2108
article_3116,train,1,Clickbait,Thanh Niên,Other,2025-06-21 08:46:00.000,3237
article_3118,train,1,Clickbait,Thanh Niên,Other,2025-06-21 03:15:00.000,3239
article_3119,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 01:59:00.000,2109
article_3120,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 01:09:00.000,2110
article_3124,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 12:08:00.000,2112
article_3125,train,0,Non-clickbait,Thanh Niên,Other,2025-06-08 03:03:00.000,2113
article_3126,train,0,Non-clickbait,Thanh Niên,Other,2025-06-06 04:25:00.000,2114
article_3128,train,1,Clickbait,VietNamNet,Other,2025-06-23 06:01:00.000,3241
article_3130,train,1,Clickbait,VietNamNet,Other,2025-06-21 14:14:00.000,3243
article_3131,train,1,Clickbait,VietNamNet,Other,2025-06-20 07:05:00.000,3244
article_3132,train,0,Non-clickbait,VietNamNet,Other,2025-06-22 11:07:00.000,2116
article_3136,train,1,Clickbait,VietNamNet,Other,2025-06-19 22:00:00.000,3246
article_3137,train,1,Clickbait,VietNamNet,Other,2025-06-20 22:33:00.000,3247
article_3138,train,0,Non-clickbait,VietNamNet,Other,2025-06-19 07:12:00.000,2118
article_3140,train,0,Non-clickbait,VietNamNet,Other,2025-06-23 02:00:00.000,2120
article_3141,train,0,Non-clickbait,VietNamNet,Other,2025-06-20 04:24:00.000,2121
article_3142,train,0,Non-clickbait,VietNamNet,Other,2025-06-20 07:03:00.000,2122
article_3143,train,0,Non-clickbait,VietNamNet,Other,2025-06-22 16:30:00.000,2123
article_3144,train,1,Clickbait,VietNamNet,Other,2025-06-19 12:34:00.000,3248
article_3145,train,1,Clickbait,VietNamNet,Other,2025-06-18 23:00:00.000,3249
article_3147,train,1,Clickbait,VietNamNet,Other,2025-06-18 06:04:00.000,2124
article_3148,train,0,Non-clickbait,VietNamNet,Other,2025-06-17 04:55:00.000,2125
article_3150,train,0,Non-clickbait,VietNamNet,Other,2025-06-20 04:30:00.000,2127
article_3153,train,0,Non-clickbait,VietNamNet,Other,2025-06-18 08:19:00.000,2129
article_3154,train,1,Clickbait,VietNamNet,Other,2025-06-17 23:05:00.000,2130
article_3155,train,1,Clickbait,VietNamNet,Other,2025-06-17 07:37:00.000,2131
article_3156,train,1,Clickbait,VietNamNet,Other,2025-06-19 03:16:00.000,3251
article_3158,train,0,Non-clickbait,VietNamNet,Other,2025-06-17 03:00:00.000,2132
article_3159,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 05:08:21.000,3253
article_3161,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 10:24:00.000,3255
article_3163,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-23 06:28:00.000,2134
article_3165,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-22 05:27:19.000,2135
article_3166,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 02:26:54.000,3257
article_3167,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 08:45:00.000,2136
article_3168,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 01:21:33.000,2622
article_3169,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-21 11:34:00.000,3258
article_3170,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 22:01:00.000,3259
article_3171,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 00:45:00.000,3260
article_3172,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-23 03:56:00.000,3261
article_3175,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 23:44:00.000,3262
article_3176,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-22 17:01:00.000,2137
article_3180,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 05:45:00.000,3264
article_3183,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-21 23:34:00.000,3265
article_3184,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 17:25:00.000,2139
article_3185,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 13:52:00.000,2140
article_3186,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 11:04:00.000,2141
article_3188,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-21 08:33:00.000,2142
article_3190,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-20 16:37:17.000,3266
article_3192,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-20 03:06:00.000,2144
article_3194,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-19 23:07:00.000,3267
article_3196,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-19 05:50:22.000,2147
article_3198,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-19 01:49:20.000,2149
article_3200,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-18 22:00:00.000,2151
article_3201,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-18 17:26:00.000,2152
article_3202,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 08:23:46.000,3268
article_3203,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 06:32:00.000,3269
article_3205,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-18 01:00:00.000,3270
article_3206,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-17 07:03:00.000,2153
article_3207,train,1,Clickbait,24h,Other,2025-06-17 05:00:00.000,3271
article_3209,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-17 04:02:11.000,3272
article_3211,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 08:21:58.000,2155
article_3212,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-16 06:27:00.000,3273
article_3213,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 02:01:00.000,2156
article_3214,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-16 01:30:55.000,3274
article_3215,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-16 00:44:57.000,2157
article_3216,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 17:09:00.000,2158
article_3217,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 13:24:00.000,3275
article_3218,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 11:00:00.000,3276
article_3219,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-15 03:29:00.000,2159
article_3220,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-15 03:11:32.000,2160
article_3221,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-15 00:23:49.000,3277
article_3222,train,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-14 11:00:00.000,2161
article_3227,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-21 03:14:13.000,3281
article_3228,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-14 23:23:00.000,3282
article_3230,train,1,Clickbait,24h,Giải trí & Showbiz,2025-06-11 07:23:05.000,2163
article_3232,train,1,Clickbait,24h,Giải trí & Showbiz,2025-05-13 12:00:00.000,3285
article_3233,train,1,Clickbait,24h,Giải trí & Showbiz,2025-05-13 03:20:11.000,3286
article_3234,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:42:00.000,3287
article_3236,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:42:00.000,2165
article_3237,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:45:00.000,2166
article_3238,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 10:50:00.000,2167
article_3239,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:43:00.000,2168
article_3240,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:36:00.000,2169
article_3241,train,1,Clickbait,Báo Mới,Other,2025-06-23 10:35:00.000,3288
article_3242,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 10:32:00.000,2170
article_3243,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:23:06.000,2171
article_3244,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 10:22:00.000,2172
article_3245,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 10:21:00.000,2173
article_3247,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:19:43.000,2175
article_3248,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:14:00.000,2176
article_3249,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 10:14:00.000,2177
article_3252,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:57:00.000,2179
article_3253,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:54:00.000,2180
article_3254,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:45:00.000,2181
article_3255,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:42:00.000,2182
article_3256,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:38:00.000,3290
article_3257,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:36:00.000,3291
article_3259,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:34:29.000,3292
article_3260,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:31:09.000,3293
article_3262,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:27:00.000,2183
article_3263,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:23:00.000,2184
article_3264,train,1,Clickbait,Báo Mới,Other,2025-06-23 09:20:00.000,2185
article_3265,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:18:00.000,2186
article_3266,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:15:00.000,2187
article_3268,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:05:00.000,2189
article_3270,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:02:00.000,2191
article_3271,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:59:37.000,2192
article_3274,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 08:51:00.000,2193
article_3275,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:48:08.000,2194
article_3277,train,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 08:34:00.000,2196
article_3279,train,0,Non-clickbait,VnExpress,Other,2025-06-23 08:11:00.000,2198
article_3280,train,0,Non-clickbait,VnExpress,Other,2025-06-23 06:12:00.000,2199
article_3284,train,0,Non-clickbait,VnExpress,Other,2025-06-23 04:25:00.000,2200
article_3288,train,1,Clickbait,VnExpress,Other,2025-06-23 01:07:00.000,3296
article_3293,train,0,Non-clickbait,VnExpress,Other,2025-06-23 03:45:00.000,2204
article_3294,train,0,Non-clickbait,VnExpress,Other,2025-06-22 09:00:00.000,2205
article_3295,train,0,Non-clickbait,VnExpress,Other,2025-06-22 07:58:00.000,2206
article_3297,train,0,Non-clickbait,VnExpress,Other,2025-06-22 02:08:00.000,2208
article_3299,train,0,Non-clickbait,VnExpress,Other,2025-06-21 17:00:00.000,2209
article_3300,train,0,Non-clickbait,VnExpress,Other,2025-06-22 00:00:00.000,2210
article_3301,train,0,Non-clickbait,VnExpress,Other,2025-06-22 03:30:00.000,2211
article_3302,train,1,Clickbait,VnExpress,Other,2025-06-21 01:00:00.000,3297
article_3304,train,1,Clickbait,VnExpress,Other,2025-06-20 17:09:00.000,3298
article_3305,train,0,Non-clickbait,VnExpress,Other,2025-06-21 13:00:00.000,2212
article_3307,train,0,Non-clickbait,VnExpress,Other,2025-06-20 06:35:00.000,2213
article_3309,train,0,Non-clickbait,VnExpress,Other,2025-06-20 05:13:00.000,2215
article_3310,train,0,Non-clickbait,VnExpress,Other,2025-06-20 02:40:00.000,2216
article_3311,train,1,Clickbait,VnExpress,Other,2025-06-20 00:00:00.000,3299
article_3313,train,1,Clickbait,VnExpress,Other,2025-06-19 12:06:00.000,3300
article_3314,train,0,Non-clickbait,VnExpress,Other,2025-06-19 08:02:00.000,2217
article_3315,train,0,Non-clickbait,VnExpress,Other,2025-06-19 06:51:00.000,2218
article_3318,train,0,Non-clickbait,VnExpress,Other,2025-06-18 17:09:00.000,2221
article_3319,train,0,Non-clickbait,VnExpress,Other,2025-06-19 11:00:00.000,2222
article_3320,train,0,Non-clickbait,VnExpress,Other,2025-06-18 10:43:00.000,2223
article_3321,train,0,Non-clickbait,VnExpress,Other,2025-06-18 10:22:00.000,2224
article_3323,train,1,Clickbait,VnExpress,Other,2025-06-18 03:32:00.000,3301
article_3324,train,0,Non-clickbait,VnExpress,Other,2025-06-18 02:19:00.000,2225
article_3325,train,0,Non-clickbait,VnExpress,Other,2025-06-18 01:37:00.000,2226
article_3326,train,1,Clickbait,VnExpress,Other,2025-06-18 00:00:00.000,3302
article_3329,train,0,Non-clickbait,VnExpress,Other,2025-06-18 05:30:00.000,2229
article_3331,train,0,Non-clickbait,VnExpress,Other,2025-06-17 07:59:00.000,2230
article_3332,train,0,Non-clickbait,VnExpress,Other,2025-06-17 07:40:00.000,2231
article_3333,train,1,Clickbait,VnExpress,Other,2025-06-17 06:00:00.000,3303
article_3337,train,0,Non-clickbait,VnExpress,Other,2025-06-17 00:00:00.000,2233
article_3339,train,0,Non-clickbait,VnExpress,Other,2025-06-17 08:00:00.000,2234
article_3342,train,0,Non-clickbait,VnExpress,Other,2025-06-16 07:57:00.000,2235
article_3343,train,0,Non-clickbait,VnExpress,Other,2025-06-16 04:51:00.000,2236
article_3345,train,0,Non-clickbait,VnExpress,Other,2025-06-15 23:48:00.000,2237
article_3346,train,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-23 08:53:19.000,2238
article_3348,train,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-23 07:30:17.000,3307
article_3350,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-22 22:20:00.000,2239
article_3351,train,1,Clickbait,Tuổi Trẻ,Other,2025-06-23 00:42:33.000,3308
article_3352,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-22 13:21:37.000,2240
article_3353,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-22 06:08:14.000,2241
article_3354,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-23 09:20:00.000,2242
article_3355,train,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-20 04:37:45.000,2243
article_3356,train,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-19 01:44:31.000,3309
article_3357,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-11 11:36:59.000,2244
article_3358,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-09 01:30:00.000,2245
article_3360,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-21 00:38:24.000,2246
article_3361,train,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-14 03:58:58.000,3310
article_3362,train,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-11 10:30:57.000,3311
article_3364,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-05-22 01:04:00.000,2248
article_3365,train,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-05-14 02:53:27.000,2249
article_3367,train,1,Clickbait,Thanh Niên,Other,2025-06-23 04:53:00.000,3312
article_3368,train,1,Clickbait,Thanh Niên,Other,2025-06-20 05:29:00.000,2251
article_3369,train,1,Clickbait,Thanh Niên,Other,2025-06-21 05:04:00.000,3313
article_3370,train,0,Non-clickbait,Thanh Niên,Other,2025-06-18 08:24:00.000,3314
article_3372,train,1,Clickbait,Thanh Niên,Other,2025-06-23 08:48:00.000,3315
article_3373,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:09:00.000,2252
article_3375,train,1,Clickbait,Thanh Niên,Other,2025-06-23 03:59:00.000,3316
article_3376,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 09:24:00.000,2253
article_3377,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 07:46:00.000,2254
article_3378,train,1,Clickbait,Thanh Niên,Other,2025-06-22 06:21:00.000,3317
article_3379,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 13:41:00.000,2255
article_3380,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 04:33:00.000,2256
article_3381,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 03:58:00.000,2257
article_3382,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 13:14:00.000,2258
article_3383,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 13:04:00.000,2259
article_3384,train,1,Clickbait,Thanh Niên,Other,2025-06-20 01:47:00.000,3318
article_3385,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 13:05:00.000,2260
article_3387,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 10:00:00.000,2261
article_3389,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 08:54:00.000,2263
article_3390,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 03:47:00.000,2264
article_3393,train,1,Clickbait,Thanh Niên,Other,2025-06-18 09:54:00.000,3320
article_3395,train,0,Non-clickbait,Thanh Niên,Other,2025-05-29 08:17:00.000,2266
article_3396,train,0,Non-clickbait,Thanh Niên,Other,2025-05-23 07:16:00.000,2267
article_3397,train,1,Clickbait,Thanh Niên,Other,2025-06-17 09:35:00.000,3321
article_3398,train,0,Non-clickbait,Thanh Niên,Other,2025-06-17 03:34:00.000,2268
article_3401,train,0,Non-clickbait,Thanh Niên,Other,2025-04-21 02:34:00.000,2270
article_3406,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-23 03:36:00.000,3324
article_3407,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-23 00:38:00.000,3325
article_3410,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-22 14:55:00.000,3327
article_3411,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-22 12:18:00.000,3328
article_3414,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-21 09:34:00.000,3330
article_3415,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-21 02:06:00.000,2272
article_3416,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-20 05:57:00.000,3331
article_3420,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-19 09:31:00.000,2274
article_3422,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-19 03:43:00.000,2275
article_3423,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-18 08:24:00.000,2276
article_3424,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 08:12:00.000,2277
article_3426,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 23:00:00.000,3333
article_3427,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 05:36:00.000,2278
article_3428,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-17 06:00:00.000,2279
article_3431,train,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-16 06:47:00.000,3334
article_3433,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-16 01:46:00.000,2281
article_3434,train,0,Non-clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-15 22:35:00.000,2282
article_3435,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 05:00:00.000,2283
article_3436,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 03:00:00.000,2284
article_3438,train,1,Clickbait,24h,Xe & Vận tải,2025-06-22 23:00:00.000,3336
article_3442,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-10 03:00:00.000,2287
article_3448,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-19 03:00:00.000,2290
article_3450,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-13 08:00:00.000,2292
article_3451,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-12 03:00:00.000,2293
article_3452,train,1,Clickbait,24h,Xe & Vận tải,2024-10-06 08:00:00.000,3338
article_3454,train,1,Clickbait,24h,Xe & Vận tải,2025-06-18 01:00:00.000,3339
article_3458,train,1,Clickbait,24h,Xe & Vận tải,2025-06-14 01:00:00.000,3340
article_3460,train,1,Clickbait,24h,Xe & Vận tải,2025-06-12 01:00:00.000,3341
article_3462,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-10 01:00:00.000,2296
article_3463,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 11:00:00.000,2297
article_3465,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 05:30:00.000,2298
article_3466,train,0,Non-clickbait,24h,Xe & Vận tải,2025-06-23 03:59:00.000,2299
article_3472,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 11:00:00.000,2303
article_3473,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 10:43:00.000,2304
article_3475,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 10:30:00.000,2306
article_3476,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 10:04:41.000,2307
article_3478,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 08:55:00.000,2309
article_3481,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 07:01:00.000,2311
article_3484,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 04:52:00.000,2314
article_3485,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 04:50:51.000,2315
article_3487,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 04:29:29.000,2317
article_3490,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 04:22:00.000,2320
article_3491,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 03:53:00.000,2321
article_3492,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 03:38:00.000,2322
article_3494,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 03:31:00.000,2324
article_3497,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:10:35.000,2326
article_3498,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:05:00.000,2327
article_3499,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 02:00:00.000,2328
article_3501,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:58:00.000,2330
article_3503,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:27:30.000,2332
article_3504,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 01:14:00.000,2333
article_3506,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:31:06.000,2335
article_3507,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:26:00.000,2336
article_3508,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:11:00.000,2337
article_3509,train,1,Clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:08:00.000,3345
article_3510,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 00:00:00.000,2338
article_3511,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 22:52:00.000,2339
article_3512,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 17:40:00.000,3346
article_3513,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 17:39:00.000,2340
article_3514,train,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 17:28:00.000,2341
article_3515,train,1,Clickbait,Tuổi Trẻ,Other,2025-06-23 09:45:26.000,3347
article_3516,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 01:07:38.000,2342
