id,label,label_str,source,category,publish_dt,split
article_1250,1,Clickbait,VietNamNet,Giáo dục & Học đường,2025-06-22 11:53:00.000,train
article_0641,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-22 11:55:00.000,train
article_2866,0,Non-clickbait,Thanh Niên,Other,2025-06-22 11:55:00.000,train
article_1593,0,Non-clickbait,24h,Thể thao,2025-06-22 11:56:00.000,train
article_1517,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 11:57:00.000,train
article_2865,0,Non-clickbait,Thanh Niên,Other,2025-06-22 11:57:00.000,train
article_2859,0,Non-clickbait,Thanh Niên,Other,2025-06-22 11:58:00.000,train
article_3008,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-22 11:58:00.000,train
article_0297,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 12:00:00.000,train
article_0465,0,Non-clickbait,24h,Quốc tế,2025-06-22 12:00:00.000,train
article_0737,1,Clickbait,24h,Chính trị & An ninh,2025-06-22 12:00:00.000,train
article_0834,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 12:00:00.000,train
article_1014,0,Non-clickbait,24h,Kinh doanh & Kinh tế,2025-06-22 12:00:00.000,train
article_1783,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 12:00:00.000,train
article_2862,0,Non-clickbait,Thanh Niên,Other,2025-06-22 12:00:00.000,train
article_3366,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-22 12:00:00.000,train
article_3698,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-22 12:00:00.000,train
article_3730,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-22 12:00:00.000,train
article_0155,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 12:00:27.588,train
article_2860,0,Non-clickbait,Thanh Niên,Other,2025-06-22 12:03:00.000,train
article_1799,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 12:05:00.000,train
article_1544,0,Non-clickbait,SaoStar,Thể thao,2025-06-22 12:07:48.109,train
article_1589,0,Non-clickbait,24h,Thể thao,2025-06-22 12:10:00.000,train
article_1590,0,Non-clickbait,24h,Thể thao,2025-06-22 12:10:00.000,train
article_1591,0,Non-clickbait,24h,Thể thao,2025-06-22 12:10:00.000,train
article_1194,0,Non-clickbait,Thanh Niên,Other,2025-06-22 12:11:00.000,train
article_1611,0,Non-clickbait,24h,Thể thao,2025-06-22 12:14:00.000,train
article_0983,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 12:15:00.000,train
article_3411,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-22 12:18:00.000,train
article_0111,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 12:23:00.000,train
article_3109,1,Clickbait,Thanh Niên,Other,2025-06-22 12:23:00.000,train
article_1543,1,Clickbait,SaoStar,Thể thao,2025-06-22 12:28:59.410,train
article_1588,0,Non-clickbait,24h,Thể thao,2025-06-22 12:30:00.000,train
article_1740,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 12:30:00.000,train
article_0296,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 12:33:00.000,train
article_2847,0,Non-clickbait,Thanh Niên,Other,2025-06-22 12:33:00.000,train
article_0012,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-22 12:40:00.000,train
article_2271,0,Non-clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-22 12:40:41.000,train
article_2857,0,Non-clickbait,Thanh Niên,Other,2025-06-22 12:42:00.000,train
article_1218,0,Non-clickbait,Thanh Niên,Other,2025-06-22 12:45:00.000,train
article_1542,0,Non-clickbait,SaoStar,Thể thao,2025-06-22 12:49:01.061,train
article_0185,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-22 12:50:35.000,train
article_1299,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-22 12:54:00.000,train
article_2832,0,Non-clickbait,Thanh Niên,Thể thao,2025-06-22 12:58:00.000,train
article_0459,0,Non-clickbait,24h,Quốc tế,2025-06-22 13:00:00.000,train
article_2680,1,Clickbait,24h,Other,2025-06-22 13:00:00.000,train
article_3007,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-22 13:03:00.000,train
article_2270,0,Non-clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-22 13:04:33.000,train
article_1469,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 13:05:00.000,train
article_0640,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-22 13:06:00.000,train
article_2830,0,Non-clickbait,Thanh Niên,Thể thao,2025-06-22 13:06:00.000,train
article_3519,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-22 13:08:20.000,train
article_1269,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 13:15:33.014,train
article_2856,1,Clickbait,Thanh Niên,Other,2025-06-22 13:18:00.000,train
article_0606,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-22 13:19:54.000,train
article_0198,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-22 13:20:00.000,train
article_1214,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 13:20:00.000,train
article_1216,0,Non-clickbait,Thanh Niên,Other,2025-06-22 13:20:00.000,train
article_3352,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-22 13:21:37.000,train
article_0340,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-22 13:23:10.000,train
article_0573,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-22 13:30:00.000,train
article_2890,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-22 13:30:00.000,train
article_1976,0,Non-clickbait,VnExpress,Other,2025-06-22 13:31:00.000,train
article_1294,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-22 13:32:00.000,train
article_1991,0,Non-clickbait,VnExpress,Other,2025-06-22 13:34:00.000,train
article_1739,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 13:35:00.000,train
article_1468,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 13:36:00.000,train
article_2082,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 13:45:00.000,train
article_2889,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-22 13:50:00.000,train
article_1249,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,2025-06-22 13:54:00.000,train
article_0982,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 13:54:01.539,train
article_0959,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 13:55:00.000,train
article_0885,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 13:55:17.000,train
article_2269,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-22 14:00:18.000,train
article_0295,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 14:06:00.000,train
article_2345,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 14:08:00.000,train
article_1798,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 14:10:00.000,train
article_0118,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 14:12:00.000,train
article_1516,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 14:12:00.000,train
article_1738,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 14:22:00.000,train
article_1737,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 14:30:00.000,train
article_1110,0,Non-clickbait,VnExpress,Other,2025-06-22 14:32:00.000,train
article_0154,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 14:34:30.785,train
article_3006,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-22 14:35:34.000,train
article_2110,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-22 14:46:09.233,train
article_0890,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 14:52:11.000,train
article_3410,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-22 14:55:00.000,train
article_0294,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 14:59:00.000,train
article_0435,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 15:05:35.943,train
article_1736,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 15:07:00.000,train
article_0639,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-22 15:12:00.000,train
article_1981,0,Non-clickbait,VnExpress,Other,2025-06-22 15:13:00.000,train
article_1837,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 15:17:00.000,train
article_2346,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 15:19:00.000,train
article_0877,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 15:20:07.000,train
article_0566,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,2025-06-22 15:26:00.000,train
article_2227,0,Non-clickbait,VnExpress,Other,2025-06-22 15:28:00.000,train
article_0434,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 15:31:40.353,train
article_1975,0,Non-clickbait,VnExpress,Other,2025-06-22 15:35:00.000,train
article_2855,0,Non-clickbait,Thanh Niên,Other,2025-06-22 15:37:00.000,train
article_3005,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-22 15:37:00.000,train
article_0961,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 15:38:00.000,train
article_1515,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 15:39:00.000,train
article_0433,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 15:42:33.246,train
article_0293,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 15:49:00.000,train
article_2567,0,Non-clickbait,Thanh Niên,Other,2025-06-22 15:49:00.000,train
article_2566,1,Clickbait,Thanh Niên,Other,2025-06-22 15:52:00.000,train
article_0638,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-22 15:58:00.000,train
article_0678,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 16:04:00.000,train
article_2614,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 16:04:00.000,train
article_3135,0,Non-clickbait,VietNamNet,Other,2025-06-22 16:07:00.000,train
article_0878,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-22 16:18:49.000,train
article_0957,1,Clickbait,VietNamNet,Thể thao,2025-06-22 16:24:00.000,train
article_3004,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-22 16:27:00.000,train
article_3143,0,Non-clickbait,VietNamNet,Other,2025-06-22 16:30:00.000,train
article_1514,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 16:58:00.000,train
article_0011,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-22 17:00:00.000,train
article_0292,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 17:00:00.000,train
article_0831,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 17:00:00.000,train
article_1972,1,Clickbait,VnExpress,Other,2025-06-22 17:00:00.000,train
article_2225,0,Non-clickbait,VnExpress,Other,2025-06-22 17:00:00.000,train
article_2495,0,Non-clickbait,VnExpress,Other,2025-06-22 17:00:00.000,train
article_2766,0,Non-clickbait,VnExpress,Other,2025-06-22 17:00:00.000,train
article_3292,0,Non-clickbait,VnExpress,Other,2025-06-22 17:00:00.000,train
article_0466,0,Non-clickbait,24h,Quốc tế,2025-06-22 17:01:00.000,train
article_1105,0,Non-clickbait,VnExpress,Other,2025-06-22 17:01:00.000,train
article_1610,0,Non-clickbait,24h,Thể thao,2025-06-22 17:01:00.000,train
article_1897,0,Non-clickbait,24h,Thể thao,2025-06-22 17:01:00.000,train
article_3176,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-22 17:01:00.000,train
article_1386,1,Clickbait,VnExpress,Other,2025-06-22 17:02:00.000,train
article_1451,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 17:06:00.000,train
article_1467,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 17:08:00.000,train
article_0182,0,Non-clickbait,24h,Tin tức tổng hợp,2025-06-22 17:10:00.000,train
article_1448,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 17:11:00.000,train
article_0698,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 17:23:00.000,train
article_1734,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 17:24:00.000,train
article_3514,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 17:28:00.000,train
article_0730,0,Non-clickbait,24h,Chính trị & An ninh,2025-06-22 17:30:00.000,train
article_1584,0,Non-clickbait,24h,Thể thao,2025-06-22 17:30:00.000,train
article_1603,0,Non-clickbait,24h,Thể thao,2025-06-22 17:31:00.000,train
article_0291,0,Non-clickbait,VnExpress,Quốc tế,2025-06-22 17:33:00.000,train
article_1896,0,Non-clickbait,24h,Thể thao,2025-06-22 17:34:00.000,train
article_3513,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 17:39:00.000,train
article_3512,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 17:40:00.000,train
article_0958,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 17:54:00.000,train
article_1576,0,Non-clickbait,24h,Thể thao,2025-06-22 17:55:00.000,train
article_1385,1,Clickbait,VnExpress,Other,2025-06-22 18:00:00.000,train
article_2679,0,Non-clickbait,24h,Other,2025-06-22 18:00:00.000,train
article_2696,1,Clickbait,24h,Other,2025-06-22 18:00:00.000,train
article_2854,1,Clickbait,Thanh Niên,Other,2025-06-22 18:00:00.000,train
article_3003,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-22 18:00:00.000,train
article_3697,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-22 18:00:00.000,train
article_3729,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-22 18:00:00.000,train
article_3756,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-22 18:00:00.000,train
article_1632,0,Non-clickbait,24h,Thể thao,2025-06-22 18:04:00.000,train
article_1581,0,Non-clickbait,24h,Thể thao,2025-06-22 18:15:00.000,train
article_1513,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 18:30:00.000,train
article_0416,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 18:50:00.000,train
article_0974,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 19:14:00.000,train
article_1511,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 19:15:00.000,train
article_1587,0,Non-clickbait,24h,Thể thao,2025-06-22 19:22:00.000,train
article_1586,0,Non-clickbait,24h,Thể thao,2025-06-22 19:34:00.000,train
article_0418,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 19:42:00.000,train
article_0668,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 19:49:00.000,train
article_0413,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 19:52:00.000,train
article_0973,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 20:06:00.000,train
article_1510,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 20:09:00.000,train
article_0697,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 20:10:00.000,train
article_0949,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 20:10:00.000,train
article_0117,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 20:11:00.000,train
article_0415,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 20:12:00.000,train
article_0950,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 20:13:00.000,train
article_1585,0,Non-clickbait,24h,Thể thao,2025-06-22 20:34:00.000,train
article_0953,1,Clickbait,VietNamNet,Thể thao,2025-06-22 20:38:00.000,train
article_0425,0,Non-clickbait,Kênh14,Thể thao,2025-06-22 20:42:00.000,train
article_1601,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1602,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1609,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1617,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1618,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1621,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1625,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1626,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_1904,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,train
article_0114,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 20:44:00.000,train
article_1604,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_1614,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_1615,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_1616,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_1905,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_1906,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_1907,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,train
article_0955,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 20:52:00.000,train
article_1213,0,Non-clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 20:57:00.000,train
article_1797,1,Clickbait,Thanh Niên,Other,2025-06-22 20:59:00.000,train
article_0478,0,Non-clickbait,24h,Quốc tế,2025-06-22 21:00:00.000,train
article_3029,0,Non-clickbait,VnExpress,Other,2025-06-22 21:00:00.000,train
article_1449,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 21:01:00.000,train
article_0125,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 21:02:00.000,train
article_1577,0,Non-clickbait,24h,Thể thao,2025-06-22 21:05:00.000,train
article_0344,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-22 21:08:00.000,train
article_0947,1,Clickbait,VietNamNet,Thể thao,2025-06-22 21:08:00.000,train
article_0696,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 21:13:00.000,train
article_1509,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 21:23:00.000,train
article_0637,1,Clickbait,Thanh Niên,Quốc tế,2025-06-22 21:35:00.000,train
article_0972,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 21:39:00.000,train
article_0695,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-22 21:45:00.000,train
article_0412,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 21:59:00.000,train
article_0010,0,Non-clickbait,VnExpress,Tin tức tổng hợp,2025-06-22 22:00:00.000,train
article_0110,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 22:00:00.000,train
article_0112,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 22:00:00.000,train
article_0406,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 22:00:00.000,train
article_0408,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 22:00:00.000,train
article_0409,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 22:00:00.000,train
article_0410,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 22:00:00.000,train
article_0477,0,Non-clickbait,24h,Quốc tế,2025-06-22 22:00:00.000,train
article_0636,0,Non-clickbait,Thanh Niên,Quốc tế,2025-06-22 22:00:00.000,train
article_0669,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 22:00:00.000,train
article_0829,0,Non-clickbait,VnExpress,Công nghệ & Khoa học,2025-06-22 22:00:00.000,train
article_1017,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-22 22:00:00.000,train
article_1048,1,Clickbait,24h,Kinh doanh & Kinh tế,2025-06-22 22:00:00.000,train
article_1212,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:00:00.000,train
article_1384,1,Clickbait,VnExpress,Other,2025-06-22 22:00:00.000,train
article_1388,1,Clickbait,VnExpress,Other,2025-06-22 22:00:00.000,train
article_1583,0,Non-clickbait,24h,Thể thao,2025-06-22 22:00:00.000,train
article_2339,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 22:00:00.000,train
article_2613,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 22:00:00.000,train
article_2853,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:00:00.000,train
article_3696,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-22 22:00:00.000,train
article_3170,1,Clickbait,24h,Giải trí & Showbiz,2025-06-22 22:01:00.000,train
article_0945,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 22:04:00.000,train
article_0058,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-22 22:09:00.000,train
article_2078,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:15:00.000,train
article_0635,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:18:00.000,train
article_1508,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 22:20:00.000,train
article_3028,0,Non-clickbait,VnExpress,Other,2025-06-22 22:20:00.000,train
article_3350,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-22 22:20:00.000,train
article_0123,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 22:23:00.000,train
article_2288,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-22 22:23:00.000,train
article_1578,0,Non-clickbait,24h,Thể thao,2025-06-22 22:28:00.000,train
article_2076,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:28:00.000,train
article_0664,0,Non-clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 22:30:00.000,train
article_1195,1,Clickbait,Thanh Niên,Sức khỏe & Đời sống,2025-06-22 22:30:00.000,train
article_1247,0,Non-clickbait,VietNamNet,Giáo dục & Học đường,2025-06-22 22:30:00.000,train
article_2081,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:30:00.000,train
article_0616,1,Clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-22 22:30:05.000,train
article_0956,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 22:31:00.000,train
article_0411,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 22:33:00.000,train
article_0948,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 22:34:00.000,train
article_0405,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 22:37:00.000,train
article_1717,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 22:38:00.000,train
article_1830,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:38:00.000,train
article_1505,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 22:40:00.000,train
article_1715,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 22:40:00.000,train
article_0345,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,2025-06-22 22:42:00.000,train
article_1796,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 22:45:00.000,train
article_0122,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 22:47:00.000,train
article_0705,1,Clickbait,SaoStar,Quốc tế,2025-06-22 22:50:00.000,train
article_3511,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-22 22:52:00.000,train
article_0902,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:54:00.000,train
article_0896,0,Non-clickbait,Thanh Niên,Other,2025-06-22 22:55:00.000,train
article_0895,0,Non-clickbait,Thanh Niên,Kinh doanh & Kinh tế,2025-06-22 22:56:00.000,train
article_1582,0,Non-clickbait,24h,Thể thao,2025-06-22 22:58:00.000,train
article_0057,0,Non-clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-22 23:00:00.000,train
article_0120,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 23:00:00.000,train
article_0153,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 23:00:00.000,train
article_0243,0,Non-clickbait,Báo Mới,Thể thao,2025-06-22 23:00:00.000,train
article_0432,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:00:00.000,train
article_0476,0,Non-clickbait,24h,Quốc tế,2025-06-22 23:00:00.000,train
article_0634,1,Clickbait,Thanh Niên,Quốc tế,2025-06-22 23:00:00.000,train
article_0704,1,Clickbait,SaoStar,Quốc tế,2025-06-22 23:00:00.000,train
article_0981,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 23:00:00.000,train
article_1193,1,Clickbait,Thanh Niên,Other,2025-06-22 23:00:00.000,train
article_1383,0,Non-clickbait,VnExpress,Other,2025-06-22 23:00:00.000,train
article_1870,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:00:00.000,train
article_2153,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-22 23:00:00.000,train
article_2494,0,Non-clickbait,VnExpress,Other,2025-06-22 23:00:00.000,train
article_3408,1,Clickbait,VietNamNet,Du lịch & Ẩm thực,2025-06-22 23:00:00.000,train
article_3438,1,Clickbait,24h,Xe & Vận tải,2025-06-22 23:00:00.000,train
article_1580,0,Non-clickbait,24h,Thể thao,2025-06-22 23:04:00.000,train
article_1795,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 23:05:00.000,train
article_0333,0,Non-clickbait,Tuổi Trẻ,Quốc tế,2025-06-22 23:05:48.000,train
article_1733,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 23:06:00.000,train
article_2851,0,Non-clickbait,Thanh Niên,Other,2025-06-22 23:07:00.000,train
article_2888,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-22 23:08:00.000,train
article_2268,0,Non-clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-22 23:08:29.000,train
article_3027,0,Non-clickbait,VnExpress,Other,2025-06-22 23:14:00.000,train
article_0431,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:15:00.000,train
article_0665,1,Clickbait,VietNamNet,Kinh doanh & Kinh tế,2025-06-22 23:15:00.000,train
article_0703,0,Non-clickbait,SaoStar,Quốc tế,2025-06-22 23:15:00.000,train
article_1732,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 23:19:00.000,train
article_2808,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-22 23:20:00.000,train
article_2344,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 23:24:00.000,train
article_1507,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 23:26:00.000,train
article_0404,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,2025-06-22 23:27:00.000,train
article_0954,0,Non-clickbait,VietNamNet,Thể thao,2025-06-22 23:27:00.000,train
article_0152,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 23:30:00.000,train
article_0430,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:30:00.000,train
article_0946,1,Clickbait,VietNamNet,Thể thao,2025-06-22 23:30:00.000,train
article_0980,1,Clickbait,SaoStar,Giải trí & Showbiz,2025-06-22 23:30:00.000,train
